slot,sync,sync_applied,sync_reason,sync_cost,sync_bandwidth,matured_sync_bandwidth,total_sync_cost,remaining_budget,pending_syncs,move_uav1,move_uav2,p_s,p_j,uav1_x,uav1_y,uav2_x,uav2_y,eve_true_x,eve_true_y,eve_est_x,eve_est_y,eve_error,aoi,sigma,twin_quality,twin_badness,pred_r_sec,true_r_sec,pred_margin,pred_error_radius,pred_loss_ub,cert_base_bound,cert_empirical_upper_bound,cert_required_margin,cert_slack,certified_safe,realized_loss,cert_cover,r_b,r_e,outage,success,served_user_idx,movement_cost,power_cost
30,1,1,full_sync,1.0,1.0,1.0,31.0,49.0,1,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,361.02948442593674,255.54527191955194,370.86419972313274,267.0595484634747,15.14266123595291,0,0.21265006820450863,0.965078411946288,0.03492158805371208,4.896522278693583,4.883679333929128,4.385468852970972,0.0,0.0021265006820450866,0.0021265006820450866,0.0,0.08224776568886553,4.303221087282107,1,0.012842944764455133,1,4.965209661468642,0.08153032753951432,0,1,0,0.0,1.5
31,1,1,full_sync,1.0,1.0,1.0,32.0,48.0,1,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,359.58151154220667,253.8246195368192,370.064938825388,266.09771501227243,16.140976431162454,0,0.2055135597073569,0.962860748791055,0.03713925120894496,4.895666579627375,4.881239581014623,4.384913021915868,0.0,0.002055135597073569,0.002055135597073569,0.0,0.08217568695304431,4.302737334962824,1,0.014426998612751873,1,4.965209661468642,0.08397008045401892,0,1,0,0.0,1.5
32,1,1,full_sync,1.0,1.0,1.0,33.0,47.0,1,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,357.66785221651827,252.04071781860736,369.3039125944303,265.27614660493225,17.62312334055152,0,0.19905047065500764,0.959551770601139,0.040448229398860946,4.894878392208782,4.878241046184877,4.384401056706076,0.0,0.0019905047065500764,0.0019905047065500764,0.0,0.08211040975361557,4.302290646952461,1,0.016637346023904875,1,4.965209661468642,0.08696861528376461,0,1,0,0.0,1.5
33,1,0,full_sync,1.0,1.0,0.0,34.0,46.0,1,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,355.7502965839901,249.9174677357159,350.0078631168073,245.6245807932207,7.169687610075281,1,0.5315183865884631,0.9642421293309767,0.03575787066902323,4.864625727559962,4.874657480053026,4.364559471523931,3.760980691710288,0.03188106801614636,0.03188106801614636,0.0,0.11241031792397624,4.252149153599954,1,0.0,1,4.965209661468642,0.09055218141561613,0,1,0,0.0,1.5
34,1,1,full_sync,1.0,1.0,1.0,35.0,45.0,1,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,353.764961811663,248.7882417024801,351.36386872665366,246.37221509360884,3.4062343691609884,0,0.44271304141197243,0.9905651205037399,0.009434879496260113,4.866870201780913,4.871804460887203,4.366038083604354,0.0,0.004427130414119724,0.004427130414119724,0.0,0.08457140171826093,4.281466681886093,1,0.0,1,4.965209661468642,0.09340520058143963,0,1,0,0.0,1.5
35,1,1,full_sync,1.0,1.0,1.0,36.0,44.0,1,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,352.2766667625589,247.1359600393455,351.57022443474887,246.4284619242907,0.9998071540690762,0,0.38735619399683147,0.9962010091273572,0.0037989908726427475,4.867135783779148,4.8686245825879215,4.366212461121,0.0,0.0038735619399683147,0.0038735619399683147,0.0,0.084012297559368,4.282200163561632,1,0.0,1,4.965209661468642,0.09658507888072103,0,1,0,0.0,1.5
36,1,1,full_sync,1.0,1.0,1.0,37.0,43.0,1,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,350.6427214700371,245.2316980422769,351.1999095611434,246.2273955041582,1.140996058042088,0,0.3486379238422974,0.9960382071740361,0.003961792825963888,4.866539790069658,4.864792952549044,4.365820053723638,0.0,0.003486379238422974,0.003486379238422974,0.0,0.0836212430308072,4.282198810692831,1,0.0017468375206144415,1,4.965209661468642,0.1004167089195988,0,1,0,0.0,1.5
37,1,1,full_sync,1.0,1.0,1.0,38.0,42.0,1,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,349.34868189399384,243.51192857338256,350.94093666373186,245.96074570785814,2.9209554275706853,0,0.3196066875816277,0.9921494235376395,0.007850576462360552,4.865968589091407,4.861297989346797,4.365442800643416,0.0,0.003196066875816277,0.003196066875816277,0.0,0.08332802754457444,4.282114773098842,1,0.004670599744610371,1,4.965209661468642,0.10391167212184532,0,1,0,0.0,1.5
38,1,1,full_sync,1.0,1.0,1.0,39.0,41.0,1,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,347.64672969143663,241.6208834511661,350.5347367277394,245.53251590224227,4.862247738859731,0,0.2967976494752285,0.9878727519896647,0.012127248010335307,4.865048734314165,4.856895277779007,4.364835015366328,0.0,0.0029679764947522854,0.0029679764947522854,0.0,0.08309765625969981,4.281737359106629,1,0.008153456535158199,1,4.965209661468642,0.10831438368963542,0,1,0,0.0,1.5
39,1,1,full_sync,1.0,1.0,1.0,40.0,40.0,1,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,345.9339330696368,239.48577578868358,350.13789393341756,244.96777469470555,6.908371656897622,0,0.2782647892734125,0.9833431046148867,0.0166568953851133,4.863955821833353,4.85181640058032,4.364111641617688,0.0,0.0027826478927341254,0.0027826478927341254,0.0,0.08291047437166146,4.281201167246027,1,0.0121394212530328,1,4.965209661468642,0.11339326088832209,0,1,0,0.0,1.5
