slot,sync,sync_applied,sync_reason,sync_cost,sync_bandwidth,matured_sync_bandwidth,total_sync_cost,remaining_budget,pending_syncs,move_uav1,move_uav2,p_s,p_j,uav1_x,uav1_y,uav2_x,uav2_y,eve_true_x,eve_true_y,eve_est_x,eve_est_y,eve_error,aoi,sigma,twin_quality,twin_badness,pred_r_sec,true_r_sec,pred_margin,pred_error_radius,pred_loss_ub,cert_base_bound,cert_empirical_upper_bound,cert_required_margin,cert_slack,certified_safe,realized_loss,cert_cover,r_b,r_e,outage,success,served_user_idx,movement_cost,power_cost
20,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.9663047228309,269.02345878095707,378.0,279.0,14.825357127882143,21,35.55000879043492,0.4744429113005255,0.5255570886994745,4.904173404467312,4.902058464715915,4.390425372296544,68.20099874215356,0.8487060803572706,0.8487060803572706,0.0,0.9391811811105295,3.4512441911860146,1,0.0021149397513973156,1,4.965209661468642,0.06315119675272783,0,1,0,0.0,1.5
21,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.7666518106443,266.5931071778771,376.0,278.0,17.12029796205741,22,37.67397974730039,0.46078341059616923,0.5392165894038308,4.90332138953212,4.900881200121195,4.389883549961215,73.44784782980621,0.9054268844518412,0.9054268844518412,0.0,0.9966390672095519,3.3932444827516637,1,0.0024401894109251643,1,4.965209661468642,0.0643284613474474,0,1,0,0.0,1.5
22,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.8016575533865,264.1587137568958,374.0,277.0,19.595604065837357,23,39.8327048416248,0.4465790714853668,0.5534209285146332,4.902398449544773,4.89966689759802,4.389294845046377,76.6968371450125,0.950508071286323,0.950508071286323,0.0,1.0422610254849867,3.347033819561391,1,0.002731551946753008,1,4.965209661468642,0.06554276387062291,0,1,0,0.0,1.5
23,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,389.063086186771,261.7257924215282,372.0,276.0,22.2463909929336,24,42.025646931368,0.43184303254042744,0.5681569674595726,4.901399977869125,4.8984222678043805,4.388656229514579,80.3262451120242,0.9982139399858252,0.9982139399858252,0.0,1.0905491291901646,3.2981071003244145,1,0.0029777100647443433,1,4.965209661468642,0.0667873936642617,0,1,0,0.0,1.5
24,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,389.26676025569253,259.24606614237484,370.0,275.0,24.887637146598742,25,44.25229513821854,0.41699363586727867,0.5830063641327213,4.900321076473636,4.897068631880306,4.387964476549449,84.70191690110283,1.0507344527888025,1.0507344527888025,0.0,1.1437298739927346,3.2442346025567144,1,0.0032524445933299617,1,4.965209661468642,0.06814102958833629,0,1,0,0.0,1.5
25,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,389.3534960752995,256.9354526101264,368.0,274.0,27.334421015618275,26,46.51216238791743,0.40244890316318926,0.5975510968368107,4.8991565406644,4.895717283615463,4.387216149343737,83.51826350221118,1.0702312048924414,1.0702312048924414,0.0,1.1633342474814543,3.2238819018622826,1,0.0034392570489369945,1,4.965209661468642,0.06949237785317948,0,1,0,0.0,1.5
26,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.91634932934284,254.3395512452192,366.0,273.0,29.552857972018064,27,48.804783320900015,0.3882869362793593,0.6117130637206407,4.897900843009459,4.893994142020687,4.386407589191461,95.37619190502697,1.1683049846391622,1.1683049846391622,0.0,1.262823082161755,3.1235845070297064,1,0.003906700988771661,1,4.965209661468642,0.07121551944795512,0,1,0,0.0,1.5
27,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.775237533055,251.6478878907462,364.0,272.0,32.06276441804314,28,51.12971249674694,0.3778587800594029,0.6221412199405971,4.89654811644415,4.892170342844681,4.385534902859506,100.67007284908195,1.2273175620619612,1.2273175620619612,0.0,1.3225975405965442,3.0629373622629616,1,0.004377773599468782,1,4.965209661468642,0.07303931862396111,0,1,0,0.0,1.5
28,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.692694857687,249.59637028411652,362.0,271.0,34.21425614828182,29,53.486522835196524,0.373017923666366,0.626982076333634,4.895092136557541,4.890714407469175,4.384593949218945,85.64214705551957,1.1647181106850828,1.1647181106850828,0.0,1.2587309776741544,3.1258629715447905,1,0.004377729088366422,1,4.965209661468642,0.0744952539994672,0,1,0,0.0,1.5
29,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.432945522979,247.38685379049397,360.0,270.0,36.32886968521302,30,55.87480425021639,0.36826004320827077,0.6317399567917292,4.893526303074937,4.889027260732568,4.383580325124023,93.74196256647065,1.2411998179009878,1.2411998179009878,0.0,1.3362614945826565,3.0473188305413665,1,0.004499042342368753,1,4.965209661468642,0.0761824007360739,0,1,0,0.0,1.5
30,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,387.92808459149427,244.78638828149823,358.0,269.0,38.49661335455371,31,58.29416244359292,0.36338261995225407,0.6366173800477459,4.891843620572195,4.886875820471617,4.382489350538259,110.01961100793828,1.3670592904835588,1.3670592904835588,0.0,1.463990667828712,2.918498682709547,1,0.004967800100578401,1,4.965209661468642,0.07833384099702595,0,1,0,0.0,1.5
31,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,387.9769105110258,242.462254980906,356.0,268.0,40.92308916113752,32,60.74421783182329,0.3579230493874406,0.6420769506125594,4.890036678483046,4.8850110293541436,4.381316052921584,103.1886757443897,1.3545742327845711,1.3545742327845711,0.0,1.4510675221421925,2.9302485307793917,1,0.005025649128902465,1,4.965209661468642,0.08019863211449893,0,1,0,0.0,1.5
32,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,388.19027848496364,240.20025915146599,354.0,267.0,43.44192965819946,33,63.224604585556705,0.35225565826905125,0.6477443417309487,4.888097630482638,4.8831750285992905,4.380055150904524,104.67721297771267,1.3923093237218431,1.3923093237218431,0.0,1.4891995054781701,2.890855645426354,1,0.004922601883347255,1,4.965209661468642,0.08203463286935177,0,1,0,0.0,1.5
33,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,386.31789401032273,238.29378666070025,352.0,266.0,44.106145908552655,34,65.73496976495842,0.3507611717057566,0.6492388282942434,4.886018173332364,4.880808119128326,4.378701037274013,121.45357941014096,1.52207117411043,1.52207117411043,0.0,1.62089002902794,2.7578110082460725,1,0.005210054204038528,1,4.965209661468642,0.08440154234031606,0,1,0,0.0,1.5
34,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,384.8075198217335,236.46862841026942,350.0,265.0,45.00669506786357,35,68.2749725375265,0.348734936097307,0.651265063902693,4.8837895252350485,4.878500816377342,4.3772477612686425,114.41700799669309,1.5092517733554236,1.5092517733554236,0.0,1.6076209714088456,2.769626789859797,1,0.005288708857706936,1,4.965209661468642,0.08670884509130058,0,1,0,0.0,1.5
35,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,382.65704697176574,234.36087529310203,348.0,264.0,45.602506709546425,36,70.84428346733417,0.3473943599035205,0.6526056400964795,4.881402403682167,4.875465412146402,4.375689010133183,140.80219120970247,1.6972559819315567,1.6972559819315567,0.0,1.7985206293992604,2.577168380733922,1,0.005936991535765657,1,4.965209661468642,0.08974424932224043,0,1,0,0.0,1.5
36,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,380.6134443329989,232.7422565633518,346.0,263.0,45.97414019284798,37,73.44258386658244,0.3465581845660921,0.6534418154339079,4.878847002726155,4.8727628607083435,4.374018089846358,129.75750506829792,1.660970869075612,1.660970869075612,0.0,1.7613908779691,2.612627211877258,1,0.006084142017811267,1,4.965209661468642,0.09244680076029864,0,1,0,0.0,1.5
37,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,378.8884051008537,231.18163521660577,344.0,262.0,46.55075099720332,38,76.06956520185977,0.3452608102562925,0.6547391897437075,4.8761129696445416,4.870116060042064,4.372227904954598,122.59635879084097,1.6482738047636436,1.6482738047636436,0.0,1.7482403971629137,2.6239875077916843,1,0.0059969096024774515,1,4.965209661468642,0.09509360142657856,0,1,0,0.0,1.5
38,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,376.99246235398635,229.46143017096242,342.0,261.0,47.10789539404443,39,78.72492854871318,0.34400723536340005,0.6559927646366,4.873189381081373,4.86701151678947,4.370310937519899,134.94079445773178,1.7528940522335226,1.7528940522335226,0.0,1.854360624534167,2.5159503129857317,1,0.006177864291903035,1,4.965209661468642,0.09819814467917257,0,1,0,0.0,1.5
39,0,0,security_margin_certificate,0.0,0.0,0.0,0.0,80.0,0,stay,stay,1.0,0.5,102.21825406947977,122.21825406947977,341.2132034355964,281.2132034355964,375.4123725192102,227.60085925607999,340.0,260.0,47.99729626118174,40,81.4083840891096,0.34200608341234107,0.6579939165876589,4.87006471887568,4.863740254186106,4.368259225269429,133.63940200775048,1.7759202529375988,1.7759202529375988,0.0,1.877525031547285,2.490734193722144,1,0.00632446468957415,1,4.965209661468642,0.10146940728253671,0,1,0,0.0,1.5
