periodic_k,budget,eve_speed,avg_sync_cost,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,outage_prob,success_prob
16,80,0.0,0.06666666666666667,0.8200527219104335,0.1799472780895666,3.7088210140822597,0.06666666666666667,0.9333333333333332
16,80,2.0,0.06666666666666667,0.8201587513669528,0.17984124863304726,3.3664998513843885,0.075,0.9250000000000002
16,80,4.0,0.06666666666666667,0.8211775680951492,0.17882243190485092,3.428751651102932,0.08888888888888889,0.9111111111111111
16,80,6.0,0.06666666666666667,0.8214094226770942,0.17859057732290592,3.4536161576228896,0.10000000000000002,0.9
16,80,8.0,0.06666666666666667,0.821515956163318,0.17848404383668223,3.417550222021948,0.11666666666666665,0.8833333333333333
20,20,0.0,0.05000000000000001,0.7683669311016142,0.23163306889838575,3.7088210140822597,0.06666666666666667,0.9333333333333332
20,20,2.0,0.05000000000000001,0.7684215900009477,0.23157840999905224,3.366501450069054,0.075,0.9250000000000002
20,20,4.0,0.05000000000000001,0.7692463770483956,0.23075362295160437,3.4302910399313156,0.08888888888888889,0.9111111111111111
20,20,6.0,0.05000000000000001,0.7696111752888477,0.23038882471115218,3.4524436516584243,0.10000000000000002,0.9
20,20,8.0,0.05000000000000001,0.7698516769638538,0.23014832303614627,3.417550222021948,0.11666666666666665,0.8833333333333333
20,40,0.0,0.05000000000000001,0.7683669311016142,0.23163306889838575,3.7088210140822597,0.06666666666666667,0.9333333333333332
20,40,2.0,0.05000000000000001,0.7684215900009477,0.23157840999905224,3.366501450069054,0.075,0.9250000000000002
20,40,4.0,0.05000000000000001,0.7692463770483956,0.23075362295160437,3.4302910399313156,0.08888888888888889,0.9111111111111111
20,40,6.0,0.05000000000000001,0.7696111752888477,0.23038882471115218,3.4524436516584243,0.10000000000000002,0.9
20,40,8.0,0.05000000000000001,0.7698516769638538,0.23014832303614627,3.417550222021948,0.11666666666666665,0.8833333333333333
20,60,0.0,0.05000000000000001,0.7683669311016142,0.23163306889838575,3.7088210140822597,0.06666666666666667,0.9333333333333332
20,60,2.0,0.05000000000000001,0.7684215900009477,0.23157840999905224,3.366501450069054,0.075,0.9250000000000002
20,60,4.0,0.05000000000000001,0.7692463770483956,0.23075362295160437,3.4302910399313156,0.08888888888888889,0.9111111111111111
20,60,6.0,0.05000000000000001,0.7696111752888477,0.23038882471115218,3.4524436516584243,0.10000000000000002,0.9
20,60,8.0,0.05000000000000001,0.7698516769638538,0.23014832303614627,3.417550222021948,0.11666666666666665,0.8833333333333333
20,80,0.0,0.05000000000000001,0.7683669311016142,0.23163306889838575,3.7088210140822597,0.06666666666666667,0.9333333333333332
20,80,2.0,0.05000000000000001,0.7684215900009477,0.23157840999905224,3.366501450069054,0.075,0.9250000000000002
20,80,4.0,0.05000000000000001,0.7692463770483956,0.23075362295160437,3.4302910399313156,0.08888888888888889,0.9111111111111111
20,80,6.0,0.05000000000000001,0.7696111752888477,0.23038882471115218,3.4524436516584243,0.10000000000000002,0.9
20,80,8.0,0.05000000000000001,0.7698516769638538,0.23014832303614627,3.417550222021948,0.11666666666666665,0.8833333333333333
