avg_sync_cost,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,outage_prob,success_prob,method,seed,periodic_k,budget,eve_speed
0.25,0.9499965927256214,0.050003407274378533,3.3969433800655104,0.075,0.925,periodic,44,4,80,2.0
0.25,0.9507319861767177,0.049268013823282344,3.4217574749407613,0.09166666666666666,0.9083333333333333,periodic,42,4,80,4.0
0.25,0.9505140920967003,0.049485907903299535,3.4168607139473504,0.09166666666666666,0.9083333333333333,periodic,43,4,80,4.0
0.25,0.9503401060596958,0.049659893940304144,3.4471519568054476,0.08333333333333333,0.9166666666666666,periodic,44,4,80,4.0
0.25,0.9508068049463491,0.04919319505365097,3.4411293279063444,0.1,0.9,periodic,42,4,80,6.0
0.25,0.9506102909364306,0.049389709063569244,3.442038365050708,0.1,0.9,periodic,43,4,80,6.0
0.25,0.9504753590031049,0.049524640996895145,3.4777884549934024,0.1,0.9,periodic,44,4,80,6.0
0.25,0.9508588193635944,0.04914118063640559,3.4071683101043058,0.11666666666666667,0.8833333333333333,periodic,42,4,80,8.0
0.25,0.950651157810064,0.04934884218993596,3.4105662162459986,0.10833333333333334,0.8916666666666667,periodic,43,4,80,8.0
0.25,0.9505668243254074,0.049433175674592565,3.446455474239691,0.11666666666666667,0.8833333333333333,periodic,44,4,80,8.0
0.125,0.9050418615509412,0.09495813844905873,3.7050625181744703,0.06666666666666667,0.9333333333333333,periodic,42,8,20,0.0
0.125,0.9042561450156358,0.0957438549843641,3.6691825720613296,0.06666666666666667,0.9333333333333333,periodic,43,8,20,0.0
0.125,0.9042812278911573,0.09571877210884275,3.7522179520109806,0.06666666666666667,0.9333333333333333,periodic,44,8,20,0.0
0.125,0.9050948149960863,0.09490518500391366,3.3587364504816533,0.075,0.925,periodic,42,8,20,2.0
0.125,0.9045212799400487,0.09547872005995124,3.345132350565353,0.075,0.925,periodic,43,8,20,2.0
0.125,0.9042812278911573,0.09571877210884275,3.397420647981473,0.075,0.925,periodic,44,8,20,2.0
0.125,0.9056117197589941,0.09438828024100586,3.42522416506018,0.09166666666666666,0.9083333333333333,periodic,42,8,20,4.0
0.125,0.9048812264022712,0.0951187735977288,3.4137390127346428,0.09166666666666666,0.9083333333333333,periodic,43,8,20,4.0
0.125,0.904828045044136,0.09517195495586386,3.4471181091454834,0.08333333333333333,0.9166666666666666,periodic,44,8,20,4.0
0.125,0.9057764587711502,0.09422354122884984,3.440774830590394,0.1,0.9,periodic,42,8,20,6.0
0.125,0.9049433491959042,0.09505665080409566,3.442038365050708,0.1,0.9,periodic,43,8,20,6.0
0.125,0.9049880719787455,0.09501192802125442,3.4777677331034784,0.1,0.9,periodic,44,8,20,6.0
0.125,0.9059006140990775,0.09409938590092255,3.4071683101043058,0.11666666666666667,0.8833333333333333,periodic,42,8,20,8.0
0.125,0.9049720810754868,0.0950279189245133,3.399026881721847,0.11666666666666667,0.8833333333333333,periodic,43,8,20,8.0
0.125,0.9050220459495346,0.09497795405046539,3.446455474239691,0.11666666666666667,0.8833333333333333,periodic,44,8,20,8.0
0.125,0.9050418615509412,0.09495813844905873,3.7050625181744703,0.06666666666666667,0.9333333333333333,periodic,42,8,40,0.0
0.125,0.9042561450156358,0.0957438549843641,3.6691825720613296,0.06666666666666667,0.9333333333333333,periodic,43,8,40,0.0
0.125,0.9042812278911573,0.09571877210884275,3.7522179520109806,0.06666666666666667,0.9333333333333333,periodic,44,8,40,0.0
0.125,0.9050948149960863,0.09490518500391366,3.3587364504816533,0.075,0.925,periodic,42,8,40,2.0
0.125,0.9045212799400487,0.09547872005995124,3.345132350565353,0.075,0.925,periodic,43,8,40,2.0
0.125,0.9042812278911573,0.09571877210884275,3.397420647981473,0.075,0.925,periodic,44,8,40,2.0
0.125,0.9056117197589941,0.09438828024100586,3.42522416506018,0.09166666666666666,0.9083333333333333,periodic,42,8,40,4.0
0.125,0.9048812264022712,0.0951187735977288,3.4137390127346428,0.09166666666666666,0.9083333333333333,periodic,43,8,40,4.0
0.125,0.904828045044136,0.09517195495586386,3.4471181091454834,0.08333333333333333,0.9166666666666666,periodic,44,8,40,4.0
0.125,0.9057764587711502,0.09422354122884984,3.440774830590394,0.1,0.9,periodic,42,8,40,6.0
0.125,0.9049433491959042,0.09505665080409566,3.442038365050708,0.1,0.9,periodic,43,8,40,6.0
0.125,0.9049880719787455,0.09501192802125442,3.4777677331034784,0.1,0.9,periodic,44,8,40,6.0
0.125,0.9059006140990775,0.09409938590092255,3.4071683101043058,0.11666666666666667,0.8833333333333333,periodic,42,8,40,8.0
0.125,0.9049720810754868,0.0950279189245133,3.399026881721847,0.11666666666666667,0.8833333333333333,periodic,43,8,40,8.0
0.125,0.9050220459495346,0.09497795405046539,3.446455474239691,0.11666666666666667,0.8833333333333333,periodic,44,8,40,8.0
0.125,0.9050418615509412,0.09495813844905873,3.7050625181744703,0.06666666666666667,0.9333333333333333,periodic,42,8,60,0.0
0.125,0.9042561450156358,0.0957438549843641,3.6691825720613296,0.06666666666666667,0.9333333333333333,periodic,43,8,60,0.0
0.125,0.9042812278911573,0.09571877210884275,3.7522179520109806,0.06666666666666667,0.9333333333333333,periodic,44,8,60,0.0
0.125,0.9050948149960863,0.09490518500391366,3.3587364504816533,0.075,0.925,periodic,42,8,60,2.0
