episode_length,total_secrecy_rate,avg_sync_cost,avg_sync_bandwidth,sync_request_rate,avg_sync_applied,avg_pending_syncs,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,avg_realized_loss,avg_margin_gap,avg_cert_slack,certified_safe_rate,certificate_violation_prob,certificate_cover_rate,certificate_in_policy_cover_rate,certificate_empirical_cover_rate,certificate_margin_cover_rate,prediction_violation_prob,outage_prob,success_prob,method,seed,runtime_sec,runtime_per_slot_ms,r_min,config_path
160.0,111.91423189476924,0.11734489176625147,0.11734489176625147,0.15625,0.13125,0.15625,0.3360191384044515,0.6639808615955485,0.6994639493423078,1.7603350203620587,1.7518823915687398,-17.593192003047037,0.06875,0.93125,0.99375,0.99375,0.99375,0.99375,0.89375,0.8375,0.1625,security_margin,75,22.482898174000184,140.51811358750115,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,94.04317006665912,0.11875,0.11875,0.1625,0.1375,0.1625,0.32746667338083635,0.6725333266191638,0.5877698129166194,1.8473113994084258,1.8397687240828453,-19.286598636441877,0.0625,0.9375,0.99375,0.99375,0.99375,0.99375,0.93125,0.84375,0.15625,security_margin,76,22.19336307499998,138.70851921874987,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,109.76546113125718,0.11875,0.11875,0.15625,0.14375,0.15625,0.3369576215833252,0.6630423784166748,0.6860341320703573,1.7680277112720482,1.760764836400765,-18.764054932369312,0.06875,0.93125,1.0,1.0,1.0,1.0,0.9375,0.8375,0.1625,security_margin,77,22.01776479399996,137.61102996249974,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,105.99514944173556,0.11875,0.11875,0.1625,0.15,0.1625,0.3353498030301617,0.6646501969698383,0.6624696840108473,1.7837805215348557,1.7772633850371975,-19.72054767767469,0.06875,0.93125,1.0,1.0,1.0,1.0,0.93125,0.8375,0.1625,security_margin,78,23.394330712999363,146.21456695624602,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,99.60854230797469,0.1178198085244186,0.1178198085244186,0.15625,0.14375,0.15625,0.3286113697007042,0.6713886302992959,0.6225533894248418,1.831912607067681,1.8255138382328997,-19.268210256084835,0.06875,0.93125,0.9875,0.9875,0.9875,0.9875,0.91875,0.84375,0.15625,security_margin,79,21.632659127999432,135.20411954999645,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,105.19001748580558,0.11875,0.11875,0.16875,0.1625,0.16875,0.3451564594476165,0.6548435405523835,0.6574376092862849,1.779125726587976,1.7744786510546482,-21.340744808146635,0.06875,0.93125,0.99375,0.99375,0.99375,0.99375,0.95,0.84375,0.15625,security_margin,80,20.88388218700038,130.52426366875238,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,103.90493949484322,0.11874999999999998,0.11874999999999998,0.175,0.15625,0.175,0.34040672021405677,0.6595932797859432,0.6494058718427701,1.7769571202097183,1.766878767942735,-18.024803509656685,0.05625,0.94375,1.0,1.0,1.0,1.0,0.90625,0.84375,0.15625,security_margin,81,20.15588341000057,125.97427131250356,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,134.7381588323274,0.03427896954747251,0.03427896954747251,0.1125,0.1125,0.1125,0.6780240977365724,0.32197590226342765,0.8421134927020463,0.8836124734310553,0.8828242501109592,-1.7236509269303824,0.03125,0.96875,1.0,1.0,1.0,1.0,0.94375,0.85625,0.14375,security_risk,62,21.783476408999377,136.1467275562461,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,144.9033138167465,0.035855320048873894,0.035855320048873894,0.11875,0.1125,0.11875,0.6731665667643912,0.32683343323560876,0.9056457113546657,0.823968287057248,0.8180446819465554,-1.7416267107265242,0.03125,0.96875,1.0,1.0,1.0,1.0,0.875,0.8375,0.1625,security_risk,63,23.58028213199941,147.37676332499632,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,157.30119083266533,0.03390377501358367,0.03390377501358367,0.1125,0.1,0.1125,0.6884390896734932,0.3115609103265068,0.9831324427041583,0.634889139559116,0.632394633467096,-1.8826019370879792,0.01875,0.98125,1.0,1.0,1.0,1.0,0.925,0.83125,0.16875,security_risk,64,23.12271220399998,144.51695127499988,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,136.4817877044983,0.03528125101734484,0.03528125101734484,0.11875,0.10625,0.11875,0.6690835956415755,0.33091640435842445,0.8530111731531143,0.9458778839568847,0.9414907574922464,-1.688083699221007,0.03125,0.96875,1.0,1.0,1.0,1.0,0.89375,0.8375,0.1625,security_risk,65,21.212168430999554,132.57605269374722,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,132.76988693773018,0.03546472528808563,0.03546472528808563,0.11875,0.10625,0.11875,0.6679735924505781,0.33202640754942186,0.8298117933608136,0.9315588546064559,0.9287995713890291,-1.716455708578415,0.03125,0.96875,1.0,1.0,1.0,1.0,0.91875,0.85625,0.14375,security_risk,66,21.56651673000033,134.79072956250207,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,131.48513960107925,0.0380875593144943,0.0380875593144943,0.125,0.1125,0.125,0.6664325500159445,0.33356744998405546,0.8217821225067453,0.9701760001322841,0.9681465361607448,-1.6860550500807137,0.03125,0.96875,1.0,1.0,1.0,1.0,0.91875,0.85625,0.14375,security_risk,67,22.517128471000433,140.7320529437527,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,144.58280111714907,0.04054347029417328,0.04054347029417328,0.13125,0.1,0.13125,0.6754762486328689,0.32452375136713113,0.9036425069821817,0.7185218112893828,0.7113041655365547,-1.9080867553769072,0.03125,0.96875,1.0,1.0,1.0,1.0,0.8625,0.825,0.175,security_risk,68,21.82566340199992,136.4103962624995,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,136.6819518211347,0.03569871081471616,0.03569871081471616,0.11875,0.1,0.11875,0.6743362909097413,0.3256637090902587,0.8542621988820919,0.8599859041034843,0.8531547188605206,-1.784174872108554,0.03125,0.96875,1.0,1.0,1.0,1.0,0.85625,0.85625,0.14375,security_risk,69,22.184445421999953,138.6527838874997,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,155.46977897534083,0.034805852197655036,0.034805852197655036,0.11875,0.10625,0.11875,0.693719993234087,0.306280006765913,0.9716861185958802,0.5909782355354518,0.5866400910008253,-1.9085245909330557,0.025,0.975,1.0,1.0,1.0,1.0,0.8875,0.84375,0.15625,security_risk,70,20.576279427999907,128.60174642499942,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,132.19011962479522,0.03569266476160994,0.03569266476160994,0.11875,0.10625,0.11875,0.663546442208791,0.3364535577912089,0.8261882476549701,0.9884433171993472,0.9850024643299026,-1.6746236698169583,0.03125,0.96875,1.0,1.0,1.0,1.0,0.875,0.85625,0.14375,security_risk,71,21.73609691599995,135.8506057249997,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,133.3778126690799,0.038746870079280356,0.038746870079280356,0.125,0.1125,0.125,0.668035858905434,0.3319641410945659,0.8336113291817494,0.9475721372146116,0.9455803566832813,-1.692984812068779,0.03125,0.96875,1.0,1.0,1.0,1.0,0.9,0.85625,0.14375,security_risk,72,21.56623825099996,134.78898906874974,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,133.88206972836738,0.037246461281309026,0.037246461281309026,0.125,0.10625,0.125,0.6637958847325847,0.3362041152674153,0.8367629358022961,0.9465313088811484,0.9446770220412317,-1.7041663773156397,0.03125,0.96875,1.0,1.0,1.0,1.0,0.91875,0.85,0.15,security_risk,73,21.930754646999958,137.06721654374974,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,152.25534491733913,0.036344935800310965,0.036344935800310965,0.125,0.10625,0.125,0.6973723566570736,0.30262764334292636,0.9515959057333696,0.5715503640987513,0.5687144008982233,-1.925110600990066,0.03125,0.96875,1.0,1.0,1.0,1.0,0.93125,0.84375,0.15625,security_risk,74,20.959291834000396,130.99557396250248,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,131.3588954728423,0.035811010588156125,0.035811010588156125,0.11875,0.1125,0.11875,0.6721593521962086,0.32784064780379146,0.8209930967052644,0.9624870451970577,0.957528554844723,-1.6849521055220316,0.03125,0.96875,1.0,1.0,1.0,1.0,0.875,0.85625,0.14375,security_risk,75,21.856199255999854,136.6012453499991,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,134.85900857912128,0.037210013068033065,0.037210013068033065,0.125,0.10625,0.125,0.6693336856480855,0.3306663143519145,0.842868803619508,0.961821510191764,0.9571252277822033,-1.6784892939160212,0.03125,0.96875,1.0,1.0,1.0,1.0,0.89375,0.85625,0.14375,security_risk,76,20.521733898000093,128.26083686250058,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,134.34036338696987,0.035656796784279444,0.035656796784279444,0.11875,0.1125,0.11875,0.6749146102966812,0.32508538970331885,0.8396272711685617,0.9178668007911204,0.9149664558828461,-1.7029497085297307,0.025,0.975,1.0,1.0,1.0,1.0,0.8625,0.85625,0.14375,security_risk,77,21.72409155100013,135.7755721937508,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,139.5291464429964,0.03355447435369111,0.03355447435369111,0.1125,0.1125,0.1125,0.6714561629605855,0.3285438370394145,0.8720571652687275,0.9374265596124001,0.9285175676783156,-1.676459174861839,0.03125,0.96875,1.0,1.0,1.0,1.0,0.8625,0.83125,0.16875,security_risk,78,21.47435638600018,134.21472741250113,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,134.93543108940412,0.03627631072134745,0.03627631072134745,0.11875,0.1125,0.11875,0.6679052941849022,0.3320947058150979,0.8433464443087757,0.9406950129043329,0.9384067821961988,-1.6800912704401676,0.03125,0.96875,1.0,1.0,1.0,1.0,0.9,0.84375,0.15625,security_risk,79,21.971547693000502,137.32217308125314,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,134.89595227660192,0.03529703511504111,0.03529703511504111,0.11875,0.1125,0.11875,0.674810834210003,0.325189165789997,0.843099701728762,0.9277495315656932,0.9265533701886511,-1.688229113621268,0.03125,0.96875,1.0,1.0,1.0,1.0,0.93125,0.84375,0.15625,security_risk,80,24.58884153100007,153.68025956875044,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,136.7766025463024,0.037055102006469956,0.037055102006469956,0.125,0.11875,0.125,0.6670466610892017,0.33295333891079826,0.85485376591439,0.9748261848323319,0.9691175754351539,-1.6154610266978917,0.03125,0.96875,1.0,1.0,1.0,1.0,0.85,0.85625,0.14375,security_risk,81,21.72520356699988,135.78252229374925,1.4,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,163.31865849153382,0.11875,0.11875,0.11875,0.11875,0.11875,0.6913909417528133,0.30860905824718654,1.0207416155720863,0.7418721259590256,0.7332104744289625,-2.6799928741920342,0.0125,0.9875,1.0,1.0,1.0,1.0,0.8625,0.875,0.125,periodic,62,21.40589139199983,133.78682119999894,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,159.05230211042442,0.11875,0.11875,0.11875,0.1125,0.11875,0.6684057178533491,0.3315942821466509,0.9940768881901526,0.8944809955850499,0.8874649177850523,-2.7473687511987586,0.01875,0.98125,1.0,1.0,1.0,1.0,0.80625,0.8625,0.1375,periodic,63,21.096477874999437,131.85298671874648,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,151.9152038163785,0.11875,0.11875,0.11875,0.1125,0.11875,0.6621638497089586,0.33783615029104136,0.9494700238523656,0.9134388859339577,0.9069345503642685,-2.764288700790085,0.01875,0.98125,1.0,1.0,1.0,1.0,0.84375,0.86875,0.13125,periodic,64,22.028301045000262,137.67688153125164,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,148.18231839334695,0.11875,0.11875,0.11875,0.1,0.11875,0.6488332943570712,0.3511667056429288,0.9261394899584184,0.9570298418229661,0.9491568816278312,-2.8845582386819997,0.01875,0.98125,1.0,1.0,1.0,1.0,0.80625,0.875,0.125,periodic,65,21.93117004599935,137.06981278749595,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,160.9628856748119,0.11875,0.11875,0.11875,0.1125,0.11875,0.6875984525974239,0.31240154740257614,1.0060180354675743,0.721057212047839,0.7108644662463384,-2.774640092695101,0.01875,0.98125,1.0,1.0,1.0,1.0,0.81875,0.875,0.125,periodic,66,23.78875954799969,148.67974717499806,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,158.38401275285196,0.11875,0.11875,0.11875,0.1125,0.11875,0.677573374444236,0.3224266255557639,0.9899000797053248,0.8224215969811898,0.8086200768522902,-2.68433912354534,0.00625,0.99375,1.0,1.0,1.0,1.0,0.79375,0.8875,0.1125,periodic,67,21.19864177099953,132.49151106874706,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,154.99148849600195,0.11875,0.11875,0.11875,0.10625,0.11875,0.6655257491732195,0.33447425082678045,0.9686968031000122,0.8312002728557901,0.82576357488407,-2.880612738139359,0.01875,0.98125,1.0,1.0,1.0,1.0,0.85625,0.875,0.125,periodic,68,22.885868246999962,143.03667654374976,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,155.04696529452133,0.11875,0.11875,0.11875,0.10625,0.11875,0.6623067271143619,0.33769327288563816,0.9690435330907583,0.8847363461949543,0.8787860742039728,-2.8391398136893544,0.01875,0.98125,1.0,1.0,1.0,1.0,0.83125,0.875,0.125,periodic,69,21.89207974600049,136.82549841250307,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,139.02351472293748,0.11875,0.11875,0.11875,0.09375,0.11875,0.6235789811073373,0.3764210188926626,0.8688969670183593,1.0492444993095649,1.0399236658270403,-2.7966637828490972,0.01875,0.98125,1.0,1.0,1.0,1.0,0.79375,0.875,0.125,periodic,70,23.00658783000017,143.79117393750107,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,153.11549077995627,0.11875,0.11875,0.11875,0.1,0.11875,0.662706836127896,0.337293163872104,0.9569718173747267,0.7862748464544517,0.7794120249787577,-2.8120820640959203,0.01875,0.98125,1.0,1.0,1.0,1.0,0.79375,0.875,0.125,periodic,71,21.99753735500053,137.48460846875332,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,157.69956299124203,0.11875,0.11875,0.11875,0.10625,0.11875,0.6855444830552947,0.3144555169447053,0.9856222686952627,0.7316647714132454,0.7249738729391362,-2.820980256951708,0.0,1.0,1.0,1.0,1.0,1.0,0.8125,0.88125,0.11875,periodic,72,21.918303639999976,136.98939774999985,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,147.7867061167512,0.11875,0.11875,0.11875,0.10625,0.11875,0.6646756574725229,0.335324342527477,0.923666913229695,0.9349298919412504,0.9257717839828542,-2.9106792506180432,0.01875,0.98125,1.0,1.0,1.0,1.0,0.7625,0.86875,0.13125,periodic,73,22.066010610000376,137.91256631250235,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,156.63041492424236,0.11875,0.11875,0.11875,0.1125,0.11875,0.6689554953402677,0.33104450465973245,0.9789400932765148,0.8837681320715554,0.8734300809552492,-2.7595287504495705,0.01875,0.98125,1.0,1.0,1.0,1.0,0.8125,0.875,0.125,periodic,74,20.433528569000373,127.70955355625233,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,132.5450136909678,0.11875,0.11875,0.11875,0.1,0.11875,0.6249739769717224,0.3750260230282777,0.8284063355685488,1.0940129682628315,1.0851701322578768,-3.0105103960561004,0.01875,0.98125,1.0,1.0,1.0,1.0,0.8,0.875,0.125,periodic,75,23.85573878500054,149.09836740625337,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,161.21179572818738,0.11875,0.11875,0.11875,0.10625,0.11875,0.6747187361056625,0.3252812638943374,1.0075737233011712,0.8217603138156655,0.8195991399597077,-2.7466619128962666,0.01875,0.98125,1.0,1.0,1.0,1.0,0.86875,0.86875,0.13125,periodic,76,22.335399646999576,139.59624779374735,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,153.84147351962406,0.11875,0.11875,0.11875,0.1125,0.11875,0.6701557692193959,0.3298442307806041,0.9615092094976504,0.8765291962243916,0.8675625668460502,-2.7577291315534853,0.0125,0.9875,1.0,1.0,1.0,1.0,0.83125,0.86875,0.13125,periodic,77,21.32814306199998,133.30089413749988,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,168.53894835121775,0.11875,0.11875,0.11875,0.11875,0.11875,0.6963010262793592,0.30369897372064086,1.053368427195111,0.7080218162644505,0.6997055228325574,-2.7472998263623922,0.01875,0.98125,1.0,1.0,1.0,1.0,0.83125,0.8625,0.1375,periodic,78,22.117408776000048,138.2338048500003,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,168.4484347032073,0.11875,0.11875,0.11875,0.1125,0.11875,0.6927311955328104,0.3072688044671895,1.0528027168950458,0.6733014973878261,0.6636580443371809,-2.8070990068100845,0.01875,0.98125,1.0,1.0,1.0,1.0,0.74375,0.875,0.125,periodic,79,21.007151527000133,131.29469704375083,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,163.08336608182145,0.11875,0.11875,0.11875,0.1125,0.11875,0.6857827242644057,0.3142172757355942,1.019271038011384,0.7516767435788332,0.7380473866487295,-2.6640302686360218,0.01875,0.98125,1.0,1.0,1.0,1.0,0.78125,0.86875,0.13125,periodic,80,21.348453051999968,133.4278315749998,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,164.23212224134286,0.11875,0.11875,0.11875,0.1125,0.11875,0.6892878619824551,0.31071213801754494,1.0264507640083929,0.7396229228693922,0.7332466756723023,-2.7189315441901902,0.01875,0.98125,1.0,1.0,1.0,1.0,0.8125,0.875,0.125,periodic,81,21.859941784999137,136.6246361562446,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,199.46206566949508,0.1125,0.1125,0.45,0.40625,0.45,0.9352559033977836,0.06474409660221628,1.2466379104343441,0.10801400082893478,0.10249313183860817,-1.179821318148178,0.03125,0.96875,1.0,1.0,1.0,1.0,0.9,0.88125,0.11875,rollout_joint,62,299.49877792200004,1871.8673620125003,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,202.83986673563243,0.1125,0.1125,0.45,0.4,0.45,0.9377189937980068,0.06228100620199312,1.2677491670977026,0.09341457650813911,0.08552026240453789,-1.1737369561333721,0.0375,0.9625,1.0,1.0,1.0,1.0,0.8625,0.875,0.125,rollout_joint,63,284.3908555959997,1777.442847474998,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,201.22952199856374,0.109375,0.109375,0.4375,0.41875,0.4375,0.9370181161756307,0.06298188382436934,1.2576845124910234,0.10654387999842499,0.10172627294138095,-1.155691693619467,0.03125,0.96875,1.0,1.0,1.0,1.0,0.90625,0.86875,0.13125,rollout_joint,64,285.4057650650002,1783.7860316562515,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,203.64770196651082,0.1140625,0.1140625,0.45625,0.3875,0.45625,0.9353018562798328,0.06469814372016719,1.2727981372906927,0.09515313383759308,0.08880117029445894,-1.1794996808505407,0.04375,0.95625,1.0,1.0,1.0,1.0,0.88125,0.8625,0.1375,rollout_joint,65,295.89974953300043,1849.3734345812525,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,198.3235189954594,0.1109375,0.1109375,0.44375,0.41875,0.44375,0.9348783025908973,0.06512169740910267,1.2395219937216213,0.1141661788194488,0.10853327067899095,-1.1736154722827004,0.03125,0.96875,1.0,1.0,1.0,1.0,0.9,0.88125,0.11875,rollout_joint,66,292.0761048690001,1825.475655431251,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,197.11976731462406,0.1125,0.1125,0.45,0.40625,0.45,0.9342809693708268,0.06571903062917316,1.2319985457164004,0.11104354095329694,0.1022099462293802,-1.1948878490242796,0.025,0.975,1.0,1.0,1.0,1.0,0.88125,0.8875,0.1125,rollout_joint,67,279.2238325540002,1745.1489534625011,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,202.69484061094255,0.1125,0.1125,0.45,0.39375,0.45,0.9352275804344539,0.06477241956554618,1.2668427538183908,0.09994752753767511,0.09362852151800677,-1.1767238090983483,0.0375,0.9625,1.0,1.0,1.0,1.0,0.88125,0.8625,0.1375,rollout_joint,68,294.8325088490001,1842.7031803062505,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,201.78412595450857,0.115625,0.115625,0.4625,0.40625,0.4625,0.9342591174936746,0.06574088250632534,1.2611507872156786,0.10190599252102724,0.0952936539814485,-1.1808116336915866,0.0375,0.9625,1.0,1.0,1.0,1.0,0.88125,0.86875,0.13125,rollout_joint,69,286.95812321499943,1793.4882700937465,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,199.0525180601807,0.1125,0.1125,0.45,0.40625,0.45,0.9345511243794075,0.06544887562059258,1.2440782378761293,0.10677743171944994,0.10108082375702802,-1.1881862584161829,0.05,0.95,1.0,1.0,1.0,1.0,0.90625,0.875,0.125,rollout_joint,70,298.076987421,1862.98117138125,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,200.26651173725566,0.1109375,0.1109375,0.44375,0.4125,0.44375,0.9360129047221444,0.06398709527785564,1.2516656983578478,0.10526253199566202,0.09778548303120775,-1.1715442889214738,0.0375,0.9625,1.0,1.0,1.0,1.0,0.88125,0.875,0.125,rollout_joint,71,289.1891932110002,1807.432457568751,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,199.64000401402856,0.1125,0.1125,0.45,0.40625,0.45,0.9322391230530324,0.06776087694696772,1.2477500250876785,0.11678304901958103,0.1107222664853961,-1.1730156349359087,0.0375,0.9625,1.0,1.0,1.0,1.0,0.88125,0.875,0.125,rollout_joint,72,290.1929316859996,1813.7058230374976,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,198.00531496595013,0.1109375,0.1109375,0.44375,0.4125,0.44375,0.9335406717379329,0.06645932826206716,1.2375332185371883,0.11322497163752561,0.10494204345320587,-1.18302828829729,0.03125,0.96875,1.0,1.0,1.0,1.0,0.88125,0.88125,0.11875,rollout_joint,73,289.32872252000016,1808.3045157500012,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,199.20395880263425,0.1140625,0.1140625,0.45625,0.4,0.45625,0.9309418343995706,0.06905816560042954,1.245024742516464,0.11510403465795664,0.10923579070809761,-1.1859345092374283,0.0375,0.9625,1.0,1.0,1.0,1.0,0.9125,0.875,0.125,rollout_joint,74,286.3209637589998,1789.506023493749,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,199.85144088658097,0.1125,0.1125,0.45,0.4125,0.45,0.9359566213179636,0.0640433786820363,1.249071505541131,0.103408786855409,0.09535495555799822,-1.1754260941160262,0.03125,0.96875,1.0,1.0,1.0,1.0,0.86875,0.875,0.125,rollout_joint,75,291.37593451299927,1821.0995907062454,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,200.46772761487955,0.1125,0.1125,0.45,0.41875,0.45,0.9342717354458209,0.06572826455417921,1.2529232975929971,0.10890358144509646,0.10275597558093408,-1.1756184438680688,0.0375,0.9625,1.0,1.0,1.0,1.0,0.8875,0.86875,0.13125,rollout_joint,76,287.6977663460002,1798.1110396625013,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,199.44637556096805,0.1125,0.1125,0.45,0.40625,0.45,0.9344709768937722,0.06552902310622773,1.2465398472560503,0.10673906649978906,0.10004134811893024,-1.1812599195132314,0.0375,0.9625,1.0,1.0,1.0,1.0,0.8875,0.875,0.125,rollout_joint,77,288.6258571399994,1803.9116071249962,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,203.439262407404,0.1125,0.1125,0.45,0.4125,0.45,0.9334747496750214,0.06652525032497845,1.2714953900462749,0.1120031290643297,0.10476631990288565,-1.1495800898042947,0.0375,0.9625,1.0,1.0,1.0,1.0,0.8875,0.85625,0.14375,rollout_joint,78,286.54179249499975,1790.8862030937485,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,201.80696247780853,0.1125,0.1125,0.45,0.39375,0.45,0.9346692431569755,0.0653307568430245,1.2612935154863032,0.1013971844154482,0.09503086120352319,-1.1784356291803948,0.05,0.95,1.0,1.0,1.0,1.0,0.8875,0.86875,0.13125,rollout_joint,79,291.8320154039993,1823.9500962749958,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,201.04545371836494,0.1109375,0.1109375,0.44375,0.4125,0.44375,0.935312189081029,0.06468781091897097,1.2565340857397809,0.10296283737450843,0.09833498783719831,-1.170613480701707,0.0375,0.9625,1.0,1.0,1.0,1.0,0.91875,0.875,0.125,rollout_joint,80,294.8914000870009,1843.0712505437555,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
160.0,201.702938350418,0.1125,0.1125,0.45,0.40625,0.45,0.9341791858174986,0.06582081418250137,1.2606433646901125,0.10799592990444414,0.10242269849203836,-1.1722675565338867,0.03125,0.96875,1.0,1.0,1.0,1.0,0.88125,0.875,0.125,rollout_joint,81,290.5205892920003,1815.7536830750018,1.7,results/final_2026-05-12/scheme_c_holdout/configs/scenario_stress_holdoutfit.yaml
