episode_length,total_secrecy_rate,avg_sync_cost,avg_sync_bandwidth,sync_request_rate,avg_sync_applied,avg_pending_syncs,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,avg_realized_loss,avg_margin_gap,avg_cert_slack,certified_safe_rate,certificate_violation_prob,certificate_cover_rate,certificate_empirical_cover_rate,certificate_margin_cover_rate,prediction_violation_prob,outage_prob,success_prob,scenario,train_episode,seed
120.0,92.22935979257778,0.23333333333333334,0.23333333333333334,0.2833333333333333,0.25833333333333336,0.2833333333333333,0.5209245605228284,0.4790754394771716,0.7685779982714815,0.3061133519118105,0.30004196994776255,-2.168957601456316,0.0,1.0,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.825,1.0,0.0,paper_base,142,342
120.0,90.6279316636299,0.23333333333333334,0.23333333333333334,0.2833333333333333,0.26666666666666666,0.2833333333333333,0.534502938041804,0.46549706195819596,0.7552327638635824,0.11045950028979575,0.07806867459168791,-2.597390107083105,0.0,1.0,0.7583333333333333,0.7583333333333333,0.7583333333333333,0.775,1.0,0.0,paper_base,143,343
120.0,96.28969910989204,0.23333333333333334,0.23333333333333334,0.26666666666666666,0.25833333333333336,0.26666666666666666,0.603105746077839,0.39689425392216104,0.8024141592491003,0.04734504569300433,0.02970381881903924,-3.3726798648686733,0.0,1.0,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.4083333333333333,1.0,0.0,paper_base,144,344
120.0,90.5522002794506,0.23333333333333334,0.23333333333333334,0.3,0.275,0.3,0.40483539849306405,0.595164601506936,0.7546016689954217,0.6546580146542601,0.6360386986551406,-3.60493858307892,0.0,1.0,0.5916666666666667,0.5916666666666667,0.5916666666666667,0.8916666666666667,1.0,0.0,paper_base,145,345
120.0,99.60731282650497,0.23333333333333334,0.23333333333333334,0.275,0.26666666666666666,0.275,0.5793192698520226,0.4206807301479774,0.8300609402208747,0.18485159499587045,0.14392533603796545,-2.3847136150672807,0.0,1.0,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.5416666666666666,1.0,0.0,paper_base,146,346
120.0,78.1446488814554,0.23333333333333334,0.23333333333333334,0.2833333333333333,0.25833333333333336,0.2833333333333333,0.5931454560729771,0.40685454392702286,0.6512054073454616,0.13008877598722943,0.12134588380033054,-2.333860553093722,0.0,1.0,0.6083333333333333,0.6083333333333333,0.6083333333333333,0.8333333333333334,1.0,0.0,paper_base,147,347
120.0,95.02559235223256,0.23333333333333334,0.23333333333333334,0.31666666666666665,0.2916666666666667,0.31666666666666665,0.5379769533158907,0.4620230466841093,0.7918799362686048,0.23930510246737902,0.23228842426654453,-2.3148462149549593,0.0,1.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.8,1.0,0.0,paper_base,148,348
120.0,73.48908438381977,0.23333333333333334,0.23333333333333334,0.2833333333333333,0.26666666666666666,0.2833333333333333,0.586419894989257,0.41358010501074305,0.6124090365318314,0.09728590215416925,0.08179704729995975,-3.5708397718398333,0.0,1.0,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.8666666666666667,1.0,0.0,paper_base,149,349
120.0,97.99056741037114,0.23333333333333334,0.23333333333333334,0.325,0.31666666666666665,0.325,0.577787328368443,0.42221267163155685,0.8165880617530928,0.24525872468375945,0.23547171223899635,-2.026119737176062,0.0,1.0,0.45,0.45,0.45,0.7666666666666667,1.0,0.0,paper_base,150,350
120.0,102.43091594578588,0.23333333333333334,0.23333333333333334,0.2916666666666667,0.2833333333333333,0.2916666666666667,0.5912185500435743,0.4087814499564258,0.8535909662148824,0.14304305101091483,0.0752287234627703,-2.916882351811111,0.03333333333333333,0.9666666666666667,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.5,1.0,0.0,paper_base,151,351
120.0,103.58571288884647,0.23333333333333334,0.23333333333333334,0.3416666666666667,0.3416666666666667,0.3416666666666667,0.5993004178133899,0.4006995821866102,0.8632142740737206,0.14612287282677183,0.111451582964522,-2.4125057923523476,0.0,1.0,0.6916666666666667,0.6916666666666667,0.6916666666666667,0.8,1.0,0.0,paper_base,152,352
120.0,85.65797002142153,0.23333333333333334,0.23333333333333334,0.3,0.275,0.3,0.49714335668337195,0.502856643316628,0.7138164168451795,0.48223711011614623,0.4496300098649389,-2.2117864731699557,0.0,1.0,0.6,0.6,0.6,0.775,1.0,0.0,paper_base,153,353
120.0,103.75101353571377,0.23333333333333334,0.23333333333333334,0.325,0.31666666666666665,0.325,0.528976870955751,0.47102312904424903,0.8645917794642813,0.3818747845028683,0.3241537783526528,-3.529667113820045,0.008333333333333333,0.9916666666666667,0.7,0.7,0.7,0.8,1.0,0.0,paper_base,154,354
120.0,89.35338026655718,0.23333333333333334,0.23333333333333334,0.2916666666666667,0.2833333333333333,0.2916666666666667,0.6114912798735335,0.38850872012646664,0.7446115022213099,0.10574443424989069,0.0863200376010245,-2.51563847905147,0.0,1.0,0.75,0.75,0.75,0.7833333333333333,1.0,0.0,paper_base,155,355
120.0,85.2786940749846,0.23333333333333334,0.23333333333333334,0.35,0.3416666666666667,0.35,0.5479604740194294,0.4520395259805706,0.710655783958205,0.40119284721829573,0.3736946894684017,-2.1608376641226124,0.0,1.0,0.5,0.5,0.5,0.825,1.0,0.0,paper_base,156,356
120.0,88.2972632766236,0.23333333333333334,0.23333333333333334,0.2916666666666667,0.2833333333333333,0.2916666666666667,0.48587295155373317,0.5141270484462669,0.7358105273051966,0.5446681032689625,0.4868233225123428,-2.258594914262386,0.0,1.0,0.6083333333333333,0.6083333333333333,0.6083333333333333,0.75,1.0,0.0,paper_base,157,357
120.0,80.69882224337007,0.23333333333333334,0.23333333333333334,0.3,0.3,0.3,0.4238368283160797,0.5761631716839202,0.6724901853614172,0.7798385857124356,0.7763186998686576,-3.9677693241370333,0.0,1.0,0.525,0.525,0.525,0.9583333333333334,1.0,0.0,paper_base,158,358
120.0,87.75102014278195,0.23333333333333334,0.23333333333333334,0.31666666666666665,0.30833333333333335,0.31666666666666665,0.6543986656396334,0.34560133436036655,0.7312585011898496,0.053662580579604754,0.006977771492050986,-2.4206898236750183,0.0,1.0,0.75,0.75,0.75,0.725,1.0,0.0,paper_base,159,359
120.0,92.82829308387154,0.23333333333333334,0.23333333333333334,0.2916666666666667,0.275,0.2916666666666667,0.4973648968819771,0.5026351031180228,0.7735691090322628,0.3216345985524008,0.29123095645815705,-3.5859030762090063,0.0,1.0,0.65,0.65,0.65,0.8333333333333334,1.0,0.0,paper_base,160,360
120.0,78.37918254867171,0.23333333333333334,0.23333333333333334,0.2833333333333333,0.25,0.2833333333333333,0.42268376426574356,0.5773162357342565,0.6531598545722642,0.7550747935592805,0.7411740818320548,-1.755108680240509,0.0,1.0,0.38333333333333336,0.38333333333333336,0.38333333333333336,0.7833333333333333,1.0,0.0,paper_base,161,361
120.0,102.1190062325114,0.23333333333333334,0.23333333333333334,0.2916666666666667,0.26666666666666666,0.2916666666666667,0.48296487951002454,0.5170351204899755,0.8509917186042616,0.3653836586298603,0.35755977871683725,-2.1534775218130275,0.0,1.0,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.925,1.0,0.0,paper_base,162,362
120.0,101.43261779877069,0.23333333333333334,0.23333333333333334,0.30833333333333335,0.3,0.30833333333333335,0.5406359719693744,0.4593640280306256,0.8452718149897558,0.08070478017823374,0.029121324408875503,-5.473417123932292,0.0,1.0,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.775,1.0,0.0,paper_base,163,363
120.0,108.14110994820481,0.23333333333333334,0.23333333333333334,0.2916666666666667,0.275,0.2916666666666667,0.5995976325656169,0.40040236743438307,0.9011759162350401,0.06802031775535795,0.048143696826140045,-2.794233104862684,0.0,1.0,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.5,1.0,0.0,paper_base,164,364
120.0,107.56188548858947,0.23333333333333334,0.23333333333333334,0.275,0.225,0.275,0.5680821340658597,0.4319178659341402,0.8963490457382456,0.06851746377617812,0.00046437256433441433,-2.8925778536540436,0.0,1.0,0.775,0.775,0.775,0.48333333333333334,1.0,0.0,paper_base,165,365
120.0,61.92933978936286,0.23333333333333334,0.23333333333333334,0.30833333333333335,0.30833333333333335,0.30833333333333335,0.40974655132519583,0.5902534486748042,0.5160778315780238,0.948766675411928,0.948361278642993,-2.8084641612599697,0.0,1.0,0.39166666666666666,0.39166666666666666,0.39166666666666666,0.9833333333333333,1.0,0.0,paper_base,166,366
120.0,76.72916798925226,0.23333333333333334,0.23333333333333334,0.2833333333333333,0.26666666666666666,0.2833333333333333,0.40649827336177263,0.5935017266382272,0.6394097332437688,0.8805501735561184,0.8487896155250095,-2.7772933948450316,0.0,1.0,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.8333333333333334,1.0,0.0,paper_base,167,367
120.0,98.5916463831193,0.23333333333333334,0.23333333333333334,0.30833333333333335,0.2833333333333333,0.30833333333333335,0.6184611721950273,0.3815388278049728,0.8215970531926609,0.025621926021678457,0.017504062534653458,-3.7737064024128975,0.0,1.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.49166666666666664,1.0,0.0,paper_base,168,368
120.0,105.90491507478902,0.23333333333333334,0.23333333333333334,0.30833333333333335,0.30833333333333335,0.30833333333333335,0.6365621439291156,0.3634378560708844,0.8825409589565751,0.04718426351910502,-0.00044919958145539556,-3.669110507318671,0.0,1.0,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.4083333333333333,1.0,0.0,paper_base,169,369
120.0,104.0248935578242,0.23333333333333334,0.23333333333333334,0.2833333333333333,0.26666666666666666,0.2833333333333333,0.5284496464041946,0.47155035359580544,0.8668741129818683,0.22141660634103075,0.20871557434236512,-2.896392814409172,0.0,1.0,0.5916666666666667,0.5916666666666667,0.5916666666666667,0.6833333333333333,1.0,0.0,paper_base,170,370
120.0,51.690467127184135,0.23333333333333334,0.23333333333333334,0.2833333333333333,0.275,0.2833333333333333,0.4121707342543392,0.5878292657456607,0.43075389272653447,0.9162275131665837,0.8916348481965408,-2.4699036704850017,0.0,1.0,0.525,0.525,0.525,0.8083333333333333,1.0,0.0,paper_base,171,371
120.0,104.5962526181159,0.23333333333333334,0.23333333333333334,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.4816838097428608,0.5183161902571392,0.8716354384842991,0.30377451109145176,0.29670803834498993,-3.282179675859518,0.0,1.0,0.575,0.575,0.575,0.8333333333333334,1.0,0.0,paper_base,172,372
120.0,104.28788263493871,0.23333333333333334,0.23333333333333334,0.26666666666666666,0.23333333333333334,0.26666666666666666,0.5000724793540446,0.4999275206459553,0.8690656886244893,0.21375380103624972,0.17613318781445575,-2.7488113038206996,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,1.0,0.0,paper_base,173,373
120.0,63.50981863244122,0.23333333333333334,0.23333333333333334,0.26666666666666666,0.25833333333333336,0.26666666666666666,0.4005798662054116,0.5994201337945884,0.5292484886036768,0.8777145744168418,0.8468006278060685,-2.685611733098161,0.0,1.0,0.5583333333333333,0.5583333333333333,0.5583333333333333,0.8,1.0,0.0,paper_base,174,374
120.0,87.67390171453451,0.23333333333333334,0.23333333333333334,0.275,0.25833333333333336,0.275,0.41469353551598515,0.5853064644840148,0.7306158476211209,0.6167222052650383,0.5991913337124414,-5.012386328159405,0.0,1.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.8833333333333333,1.0,0.0,paper_base,175,375
120.0,109.82189185710888,0.23333333333333334,0.23333333333333334,0.25833333333333336,0.23333333333333334,0.25833333333333336,0.5325683471492236,0.46743165285077637,0.915182432142574,0.13941576037514383,0.10773135849250352,-2.6121208796030206,0.0,1.0,0.7583333333333333,0.7583333333333333,0.7583333333333333,0.7083333333333334,1.0,0.0,paper_base,176,376
120.0,86.57356847036738,0.23333333333333334,0.23333333333333334,0.2833333333333333,0.26666666666666666,0.2833333333333333,0.415202160844515,0.5847978391554849,0.7214464039197281,0.7308874350351989,0.7024789204328724,-3.8626193322176188,0.0,1.0,0.6416666666666667,0.6416666666666667,0.6416666666666667,0.8416666666666667,1.0,0.0,paper_base,177,377
120.0,115.02446486992764,0.23333333333333334,0.23333333333333334,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.6072098808938947,0.39279011910610523,0.9585372072493971,0.05185962125491687,0.02744241768845647,-3.3288085078505323,0.0,1.0,0.725,0.725,0.725,0.525,1.0,0.0,paper_base,178,378
120.0,81.07503059531108,0.23333333333333334,0.23333333333333334,0.3,0.275,0.3,0.43459792059571883,0.5654020794042812,0.6756252549609256,0.7800356402161264,0.7518337340017825,-2.81057513833044,0.0,1.0,0.55,0.55,0.55,0.85,1.0,0.0,paper_base,179,379
120.0,104.03863641012174,0.23333333333333334,0.23333333333333334,0.275,0.24166666666666667,0.275,0.46234740384056006,0.53765259615944,0.8669886367510145,0.2804173154791262,0.211031334203758,-3.2164735359756826,0.0,1.0,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666,1.0,0.0,paper_base,180,380
120.0,90.3959990580833,0.23333333333333334,0.23333333333333334,0.30833333333333335,0.26666666666666666,0.30833333333333335,0.6517627911537266,0.3482372088462734,0.7532999921506942,0.0389576500996016,0.010861574801187579,-2.9110308955110753,0.0,1.0,0.775,0.775,0.775,0.25833333333333336,1.0,0.0,paper_base,181,381
120.0,104.90777813862897,0.23333333333333334,0.23333333333333334,0.2916666666666667,0.275,0.2916666666666667,0.5528057656673884,0.44719423433261163,0.8742314844885748,0.18673926212768527,0.15529130856651324,-2.567279604305708,0.0,1.0,0.6083333333333333,0.6083333333333333,0.6083333333333333,0.55,1.0,0.0,paper_base,182,382
120.0,99.74283763218045,0.23333333333333334,0.23333333333333334,0.26666666666666666,0.225,0.26666666666666666,0.503858047640098,0.49614195235990194,0.8311903136015037,0.20924991829140913,0.15916456094228265,-3.201216240102597,0.0,1.0,0.6916666666666667,0.6916666666666667,0.6916666666666667,0.7416666666666667,1.0,0.0,paper_base,183,383
120.0,98.1653226265916,0.23333333333333334,0.23333333333333334,0.2833333333333333,0.275,0.2833333333333333,0.5821220763094124,0.4178779236905876,0.8180443552215967,0.06470366383135977,-0.011311193657329204,-5.156421828416179,0.0,1.0,0.75,0.75,0.75,0.4666666666666667,1.0,0.0,paper_base,184,384
120.0,110.844845533251,0.23333333333333334,0.23333333333333334,0.325,0.3,0.325,0.6821254220473839,0.31787457795261614,0.923707046110425,0.02343144733356783,-0.02220679883229502,-2.424573312077992,0.0,1.0,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.36666666666666664,1.0,0.0,paper_base,185,385
120.0,114.63553344076026,0.23333333333333334,0.23333333333333334,0.275,0.24166666666666667,0.275,0.47420739144548896,0.525792608554511,0.9552961120063355,0.49384888246983666,0.48945370302024144,-2.458410415154816,0.008333333333333333,0.9916666666666667,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.725,1.0,0.0,paper_base,186,386
120.0,100.66002712265873,0.23333333333333334,0.23333333333333334,0.3,0.2833333333333333,0.3,0.5309635382843508,0.4690364617156491,0.8388335593554894,0.06501643805369951,0.0302933683499657,-3.0122487373178637,0.0,1.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.775,1.0,0.0,paper_base,187,387
120.0,106.99060866334892,0.23333333333333334,0.23333333333333334,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.6056861844708675,0.39431381552913247,0.8915884055279076,0.04880237400953721,0.008306557440952536,-2.9817759483235498,0.0,1.0,0.75,0.75,0.75,0.5,1.0,0.0,paper_base,188,388
120.0,109.61736969235986,0.23333333333333334,0.23333333333333334,0.35,0.325,0.35,0.6607602477369885,0.33923975226301145,0.9134780807696655,0.08270723658235216,0.065919971755031,-2.0583993889443684,0.0,1.0,0.6583333333333333,0.6583333333333333,0.6583333333333333,0.6,1.0,0.0,paper_base,189,389
120.0,105.04321956592828,0.23333333333333334,0.23333333333333334,0.3,0.275,0.3,0.6031859472923108,0.39681405270768905,0.8753601630494023,0.04726781442056815,-0.03584123879268483,-2.7885043010711086,0.0,1.0,0.7833333333333333,0.7833333333333333,0.7833333333333333,0.5416666666666666,1.0,0.0,paper_base,190,390
120.0,100.05366907104744,0.23333333333333334,0.23333333333333334,0.31666666666666665,0.2916666666666667,0.31666666666666665,0.44864298173542555,0.5513570182645744,0.833780575592062,0.5328236126480594,0.5045305962297916,-1.9298105216914925,0.0,1.0,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.8083333333333333,1.0,0.0,paper_base,191,391
120.0,100.8304712900356,0.23333333333333334,0.23333333333333334,0.31666666666666665,0.30833333333333335,0.31666666666666665,0.506056266666695,0.493943733333305,0.8402539274169634,0.09810035002018455,0.08355969673767528,-3.05824471462202,0.0,1.0,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.8583333333333333,1.0,0.0,paper_base,192,392
120.0,101.55451055802777,0.23333333333333334,0.23333333333333334,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.6072414260883885,0.39275857391161145,0.8462875879835647,0.0714084312745976,0.04376558078223604,-2.944165755877854,0.0,1.0,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7166666666666667,1.0,0.0,paper_base,193,393
120.0,111.06095384895806,0.23333333333333334,0.23333333333333334,0.30833333333333335,0.2833333333333333,0.30833333333333335,0.5265102545019057,0.4734897454980943,0.9255079487413173,0.13528715858035265,0.1305119657109495,-2.726328356194654,0.0,1.0,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.8666666666666667,1.0,0.0,paper_base,194,394
120.0,107.46093892699047,0.23333333333333334,0.23333333333333334,0.31666666666666665,0.30833333333333335,0.31666666666666665,0.5705438951029398,0.4294561048970603,0.8955078243915872,0.10855066136556184,0.029309409774745863,-5.336693776550844,0.025,0.975,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.7666666666666667,1.0,0.0,paper_base,195,395
120.0,109.58903632905616,0.23333333333333334,0.23333333333333334,0.30833333333333335,0.2833333333333333,0.30833333333333335,0.6191100265084125,0.3808899734915874,0.9132419694088013,0.054742046598870754,0.0034514783196613616,-2.669252481873884,0.0,1.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.575,1.0,0.0,paper_base,196,396
120.0,103.5858528970818,0.23333333333333334,0.23333333333333334,0.30833333333333335,0.30833333333333335,0.30833333333333335,0.6171103012654934,0.38288969873450657,0.863215440809015,0.03685326279375143,-0.02547813891335326,-4.36018807030095,0.0,1.0,0.6916666666666667,0.6916666666666667,0.6916666666666667,0.5166666666666667,1.0,0.0,paper_base,197,397
120.0,81.54396212559655,0.23333333333333334,0.23333333333333334,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.674330986584749,0.325669013415251,0.6795330177133045,0.051652734794464444,0.026705715869795654,-2.976506347929311,0.0,1.0,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.375,1.0,0.0,paper_base,198,398
120.0,97.58417842188862,0.23333333333333334,0.23333333333333334,0.325,0.31666666666666665,0.325,0.644944116868474,0.3550558831315261,0.8132014868490719,0.05573648969986859,0.010780430657452848,-4.781760825445981,0.0,1.0,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.325,1.0,0.0,paper_base,199,399
140.0,0.16009807931110043,0.15714285714285714,0.15714285714285714,0.2571428571428571,0.24285714285714285,0.2571428571428571,0.6157672442555148,0.3842327557444853,0.001143557709365003,0.19300807686175844,0.19300807686175844,-2.564241308186194,0.0,1.0,0.7285714285714285,0.7285714285714285,0.7285714285714285,0.36428571428571427,1.0,0.0,paper_hard,0,200
140.0,21.454293078374835,0.15714285714285714,0.15714285714285714,0.24285714285714285,0.22857142857142856,0.24285714285714285,0.6020662206794236,0.3979337793205764,0.15324495055982026,0.4826729879455289,0.48257283091525505,-2.158355527145503,0.0,1.0,0.5428571428571428,0.5428571428571428,0.5428571428571428,0.4928571428571429,1.0,0.0,paper_hard,1,201
140.0,1.4520720302512011,0.15714285714285714,0.15714285714285714,0.2714285714285714,0.2642857142857143,0.2714285714285714,0.6810941136043726,0.3189058863956275,0.010371943073222865,0.293195077850004,0.293079304382099,-2.395380392302729,0.0,1.0,0.6928571428571428,0.6928571428571428,0.6928571428571428,0.32142857142857145,1.0,0.0,paper_hard,2,202
140.0,0.04465954935638594,0.15714285714285714,0.15714285714285714,0.24285714285714285,0.21428571428571427,0.24285714285714285,0.7972076099495448,0.2027923900504553,0.00031899678111704246,0.05864693758930876,0.05864693758930876,-2.6642243142912134,0.0,1.0,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.11428571428571428,1.0,0.0,paper_hard,3,203
140.0,1.3373196155801486,0.15714285714285714,0.15714285714285714,0.24285714285714285,0.22142857142857142,0.24285714285714285,0.4327687044790427,0.5672312955209573,0.009552282968429632,0.4525903782789659,0.45215777502325427,-2.617898167600179,0.0,1.0,0.7285714285714285,0.7285714285714285,0.7285714285714285,0.5214285714285715,1.0,0.0,paper_hard,4,204
140.0,0.19690697647027222,0.15714285714285714,0.15714285714285714,0.24285714285714285,0.22142857142857142,0.24285714285714285,0.41759053503588844,0.5824094649641115,0.0014064784033590873,0.6401893980860367,0.6401893980860367,-2.875521694433281,0.0,1.0,0.7,0.7,0.7,0.6285714285714286,1.0,0.0,paper_hard,5,205
140.0,1.0577120270898788,0.15714285714285714,0.15714285714285714,0.22857142857142856,0.21428571428571427,0.22857142857142856,0.5031437007268178,0.4968562992731822,0.007555085907784849,0.630830804255894,0.6307090945567577,-2.202161820053152,0.0,1.0,0.4714285714285714,0.4714285714285714,0.4714285714285714,0.5285714285714286,1.0,0.0,paper_hard,6,206
140.0,8.181733869117204,0.15714285714285714,0.15714285714285714,0.2642857142857143,0.2571428571428571,0.2642857142857143,0.4516313634130448,0.5483686365869553,0.05844095620798003,0.6749170892518549,0.6749170892518549,-2.364446544281285,0.0,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6142857142857143,1.0,0.0,paper_hard,7,207
140.0,0.7285464793200653,0.15714285714285714,0.15714285714285714,0.24285714285714285,0.22857142857142856,0.24285714285714285,0.48470259121989806,0.5152974087801019,0.005203903423714753,0.49436136668068775,0.49436136668068775,-2.8562863349897953,0.0,1.0,0.9071428571428571,0.9071428571428571,0.9071428571428571,0.4142857142857143,1.0,0.0,paper_hard,8,208
140.0,1.8244804304556062,0.15714285714285714,0.15714285714285714,0.22857142857142856,0.22142857142857142,0.22857142857142856,0.6531335486203196,0.3468664513796804,0.0130320030746829,0.04796800520453852,0.04796800520453852,-2.906582051783926,0.0,1.0,1.0,1.0,1.0,0.18571428571428572,1.0,0.0,paper_hard,9,209
140.0,0.016640891756944942,0.15714285714285714,0.15714285714285714,0.24285714285714285,0.22857142857142856,0.24285714285714285,0.5029787270087253,0.49702127299127474,0.00011886351254960672,0.5283325196101393,0.5282136560975896,-2.387437542125059,0.0,1.0,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.4,1.0,0.0,paper_hard,10,210
140.0,0.10066260397826687,0.15714285714285714,0.15714285714285714,0.21428571428571427,0.2,0.21428571428571427,0.4951555319200992,0.5048444680799008,0.0007190185998447634,0.3247847122004152,0.32459195403829344,-2.730080793480203,0.0,1.0,0.8071428571428572,0.8071428571428572,0.8071428571428572,0.35,1.0,0.0,paper_hard,11,211
140.0,0.954906275546803,0.15714285714285714,0.15714285714285714,0.2357142857142857,0.22142857142857142,0.2357142857142857,0.5304791566942877,0.4695208433057123,0.006820759111048592,0.32792122805753277,0.32792122805753277,-2.7401510421539284,0.0,1.0,0.85,0.85,0.85,0.35714285714285715,1.0,0.0,paper_hard,12,212
140.0,2.889616602929978,0.15714285714285714,0.15714285714285714,0.22142857142857142,0.21428571428571427,0.22142857142857142,0.45552880119546907,0.5444711988045308,0.020640118592356985,0.844389551234243,0.8419536445741558,-1.986333924202317,0.0,1.0,0.37142857142857144,0.37142857142857144,0.37142857142857144,0.6928571428571428,1.0,0.0,paper_hard,13,213
140.0,1.5497649646799014,0.15714285714285714,0.15714285714285714,0.2357142857142857,0.22142857142857142,0.2357142857142857,0.40633261841346213,0.5936673815865379,0.011069749747713582,1.216658545770199,1.216658545770199,-1.8021862630604268,0.16428571428571428,0.8357142857142857,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.6357142857142857,1.0,0.0,paper_hard,14,214
140.0,3.1857060513345314,0.15714285714285714,0.15714285714285714,0.2357142857142857,0.2357142857142857,0.2357142857142857,0.47640027730595835,0.5235997226940416,0.02275504322381808,0.5625588468905655,0.5622933720722798,-2.3074205477519554,0.0,1.0,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.4,1.0,0.0,paper_hard,15,215
140.0,4.796877693054671,0.15714285714285714,0.15714285714285714,0.24285714285714285,0.2357142857142857,0.24285714285714285,0.49672630947366736,0.5032736905263326,0.034263412093247646,0.4805784941543423,0.47984897201776966,-3.1395238201408646,0.0,1.0,0.6928571428571428,0.6928571428571428,0.6928571428571428,0.5142857142857142,1.0,0.0,paper_hard,16,216
140.0,7.26494541380066,0.15714285714285714,0.15714285714285714,0.22857142857142856,0.21428571428571427,0.22857142857142856,0.37334682060687635,0.6266531793931236,0.05189246724143329,1.1565535242597758,1.1556432727781887,-2.4806921471452155,0.0,1.0,0.6142857142857143,0.6142857142857143,0.6142857142857143,0.6928571428571428,1.0,0.0,paper_hard,17,217
140.0,0.1018784572274376,0.15714285714285714,0.15714285714285714,0.2642857142857143,0.24285714285714285,0.2642857142857143,0.5440359150278137,0.4559640849721863,0.0007277032659102686,0.23290096531735155,0.23285062888606356,-3.042290276534592,0.0,1.0,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.2357142857142857,1.0,0.0,paper_hard,18,218
140.0,0.19006818535310133,0.15714285714285714,0.15714285714285714,0.2,0.17857142857142858,0.2,0.29199174176600873,0.7080082582339913,0.0013576298953792952,0.9732409371108081,0.9732409371108081,-2.7097586989939364,0.0,1.0,0.6928571428571428,0.6928571428571428,0.6928571428571428,0.7142857142857143,1.0,0.0,paper_hard,19,219
140.0,0.1363300664719711,0.15714285714285714,0.15714285714285714,0.20714285714285716,0.19285714285714287,0.20714285714285716,0.5046825193202558,0.4953174806797442,0.0009737861890855079,0.5092700892972247,0.5092700892972247,-3.2850945882887737,0.0,1.0,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.37857142857142856,1.0,0.0,paper_hard,20,220
140.0,0.12466669171345535,0.15714285714285714,0.15714285714285714,0.21428571428571427,0.2,0.21428571428571427,0.42176277358376774,0.5782372264162323,0.0008904763693818239,0.9635429865414894,0.9635429865414894,-2.60807627331356,0.0,1.0,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6428571428571429,1.0,0.0,paper_hard,21,221
140.0,0.42194005019727887,0.15714285714285714,0.15714285714285714,0.2357142857142857,0.22142857142857142,0.2357142857142857,0.6067460691364716,0.39325393086352856,0.0030138575014091347,0.016821589076044495,0.016821589076044495,-2.9365043775818833,0.0,1.0,0.9214285714285714,0.9214285714285714,0.9214285714285714,0.11428571428571428,1.0,0.0,paper_hard,22,222
140.0,8.926002619384832,0.15714285714285714,0.15714285714285714,0.25,0.2357142857142857,0.25,0.6437299833573293,0.35627001664267066,0.06375716156703451,0.011525028424031138,0.01101206195898203,-2.7852626950478863,0.0,1.0,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.2857142857142857,1.0,0.0,paper_hard,23,223
140.0,0.1414758429615507,0.15714285714285714,0.15714285714285714,0.22142857142857142,0.20714285714285716,0.22142857142857142,0.6171546725614359,0.382845327438564,0.0010105417354396478,0.028383104336552094,0.028383104336552094,-3.4267371991474556,0.0,1.0,0.9857142857142858,0.9857142857142858,0.9857142857142858,0.10714285714285714,1.0,0.0,paper_hard,24,224
