periodic_k,budget,eve_speed,avg_sync_cost,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,outage_prob,success_prob
4,80,2.0,0.25,0.9496243922728368,0.050375607727163284,3.3330785403825085,0.12222222222222223,0.8777777777777778
4,80,4.0,0.25,0.949928728111038,0.05007127188896201,3.4003139382058785,0.13333333333333333,0.8666666666666667
4,80,6.0,0.25,0.9500308182952949,0.04996918170470512,3.414848763197399,0.14722222222222223,0.8527777777777777
4,80,8.0,0.25,0.9500922671663553,0.0499077328336447,3.3915066700947842,0.15,0.85
8,20,0.0,0.125,0.9031264114859114,0.09687358851408852,3.6805325658596115,0.10833333333333334,0.8916666666666667
8,20,2.0,0.125,0.9032324409424307,0.09676755905756922,3.3345970830121936,0.12222222222222223,0.8777777777777778
8,20,4.0,0.125,0.9037069970684671,0.09629300293153285,3.3999643263126167,0.13333333333333333,0.8666666666666667
8,20,6.0,0.125,0.9038359599819334,0.09616404001806665,3.4147189181776714,0.14722222222222223,0.8527777777777777
8,20,8.0,0.125,0.9038982470413662,0.09610175295863377,3.391278016587657,0.15,0.85
8,40,0.0,0.125,0.9031264114859114,0.09687358851408852,3.6805325658596115,0.10833333333333334,0.8916666666666667
8,40,2.0,0.125,0.9032324409424307,0.09676755905756922,3.3345970830121936,0.12222222222222223,0.8777777777777778
8,40,4.0,0.125,0.9037069970684671,0.09629300293153285,3.3999643263126167,0.13333333333333333,0.8666666666666667
8,40,6.0,0.125,0.9038359599819334,0.09616404001806665,3.4147189181776714,0.14722222222222223,0.8527777777777777
8,40,8.0,0.125,0.9038982470413662,0.09610175295863377,3.391278016587657,0.15,0.85
8,60,0.0,0.125,0.9031264114859114,0.09687358851408852,3.6805325658596115,0.10833333333333334,0.8916666666666667
8,60,2.0,0.125,0.9032324409424307,0.09676755905756922,3.3345970830121936,0.12222222222222223,0.8777777777777778
8,60,4.0,0.125,0.9037069970684671,0.09629300293153285,3.3999643263126167,0.13333333333333333,0.8666666666666667
8,60,6.0,0.125,0.9038359599819334,0.09616404001806665,3.4147189181776714,0.14722222222222223,0.8527777777777777
8,60,8.0,0.125,0.9038982470413662,0.09610175295863377,3.391278016587657,0.15,0.85
8,80,0.0,0.125,0.9031264114859114,0.09687358851408852,3.6805325658596115,0.10833333333333334,0.8916666666666667
