slot,sync,sync_reason,sync_cost,total_sync_cost,remaining_budget,move_uav1,move_uav2,p_s,p_j,uav1_x,uav1_y,uav2_x,uav2_y,eve_true_x,eve_true_y,eve_est_x,eve_est_y,eve_error,aoi,sigma,twin_quality,twin_badness,pred_r_sec,true_r_sec,r_b,r_e,outage,success,served_user_idx,movement_cost,power_cost
12,1,full_sync,1.0,13.0,15,down,left,1.0,0.5,120.0,190.0,190.0,260.0,164.72357458088618,225.48629295932042,164.72357458088618,225.48629295932042,0.0,0,3.8,0.9848,0.0152,1.9354777820390086,1.9354777820390086,3.290929992993549,1.3554522109545404,1,0,0,20.0,1.5
13,1,full_sync,1.0,14.0,14,down,stay,1.0,0.5,120.0,180.0,190.0,260.0,160.50895069440028,223.5423849839237,160.50895069440028,223.5423849839237,0.0,0,3.8,0.9848,0.0152,2.064502085448832,2.064502085448832,3.426774613291537,1.3622725278427048,1,0,0,10.0,1.5
14,1,full_sync,1.0,15.0,13,down,left,1.0,0.5,120.0,170.0,180.0,260.0,155.51637075383724,219.90189750212406,155.51637075383724,219.90189750212406,0.0,0,3.8,0.9848,0.0152,2.1864871885320465,2.1864871885320465,3.533149711198834,1.3466625226667874,1,0,0,20.0,1.5
15,1,full_sync,1.0,16.0,12,down,stay,1.0,0.5,120.0,160.0,180.0,260.0,150.96061370228426,218.21893155592136,150.96061370228426,218.21893155592136,0.0,0,3.8,0.9848,0.0152,2.314462893992772,2.314462893992772,3.6455569910166763,1.331094097023904,1,0,0,10.0,1.5
16,1,full_sync,1.0,17.0,11,down,left,1.0,0.5,120.0,150.0,170.0,260.0,145.02301549558467,217.7494681537183,145.02301549558467,217.7494681537183,0.0,0,3.8,0.9848,0.0152,2.4609020103597468,2.4609020103597468,3.720205580609981,1.2593035702502342,1,0,0,20.0,1.5
17,1,full_sync,1.0,18.0,10,down,stay,1.0,0.5,120.0,140.0,170.0,260.0,139.0438025349925,214.4060358643446,139.0438025349925,214.4060358643446,0.0,0,3.8,0.9848,0.0152,2.5322458684024722,2.5322458684024722,3.791242900593041,1.2589970321905688,1,0,0,10.0,1.5
18,1,full_sync,1.0,19.0,9,down,left,1.0,0.5,120.0,130.0,160.0,260.0,132.59495631906395,212.42681259020145,132.59495631906395,212.42681259020145,0.0,0,3.8,0.9848,0.0152,2.6222559442181046,2.6222559442181046,3.8174412344094155,1.1951852901913111,0,1,0,20.0,1.5
19,1,full_sync,1.0,20.0,8,down,stay,1.0,0.5,120.0,120.0,160.0,260.0,127.86525331918163,210.77959171894918,127.86525331918163,210.77959171894918,0.0,0,3.8,0.9848,0.0152,2.682010454375103,2.682010454375103,3.832518411150168,1.1505079567750651,0,1,0,10.0,1.5
20,1,full_sync,1.0,21.0,7,down,left,1.0,0.5,120.0,110.0,150.0,260.0,122.59536533660925,208.12945170132048,122.59536533660925,208.12945170132048,0.0,0,3.8,0.9848,0.0152,2.7156254615576283,2.7156254615576283,3.8010503327236957,1.0854248711660675,0,1,0,20.0,1.5
21,1,full_sync,1.0,22.0,6,left,stay,1.0,0.5,110.0,110.0,150.0,260.0,118.26957700221568,205.41138339207106,118.26957700221568,205.41138339207106,0.0,0,3.8,0.9848,0.0152,2.7078731505267974,2.7078731505267974,3.846718950029207,1.1388457995024095,0,1,0,10.0,1.5
22,1,full_sync,1.0,23.0,5,down,left,1.0,0.5,110.0,100.0,140.0,260.0,112.30170483743181,204.53243592606563,112.30170483743181,204.53243592606563,0.0,0,3.8,0.9848,0.0152,2.7352892838635556,2.7352892838635556,3.78687658854028,1.0515873046767246,0,1,0,20.0,1.5
23,1,full_sync,1.0,24.0,4,stay,stay,1.0,0.5,110.0,100.0,140.0,260.0,107.4437620439461,202.9094678423784,107.4437620439461,202.9094678423784,0.0,0,3.8,0.9848,0.0152,2.694839262956243,2.694839262956243,3.78687658854028,1.092037325584037,0,1,0,0.0,1.5
