avg_sync_cost,avg_sync_applied,avg_pending_syncs,avg_twin_quality,avg_twin_badness,avg_secrecy_rate,avg_realized_loss,avg_margin_gap,avg_cert_slack,certified_safe_rate,certificate_violation_prob,certificate_cover_rate,prediction_violation_prob,outage_prob,success_prob,method,seed,runtime_sec,runtime_per_slot_ms,scenario,config_path
0.06875,0.05625,0.06875,0.7978844491147091,0.20211555088529082,2.4606772309327156,0.007487545461395385,0.0056973398845018355,-0.4294615593170895,0.0,1.0,0.9625,0.28125,0.48125,0.51875,rollout_joint,75,37.571612142999584,234.8225758937474,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.8150805482955816,0.1849194517044184,2.4625372293830514,0.002767429001759918,2.8653254492236324e-05,-0.48087282717027674,0.0,1.0,0.925,0.21875,0.48125,0.51875,periodic,76,1.3706259589998808,8.566412243749255,scenario_stress,configs/scenario_stress.yaml
0.08125,0.06875,0.08125,0.7678809295020684,0.23211907049793154,2.466618817363871,0.002826683864933892,-0.005253742577508899,-0.44928170184004507,0.0,1.0,0.94375,0.21875,0.4875,0.5125,security_risk,76,1.3627446699993015,8.517154187495635,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.5554918638483037,0.4445081361516962,2.474124433552549,0.00918849319566489,0.0059010843477049464,-1.9842673039129344,0.0,1.0,0.9875,0.2625,0.5125,0.4875,security_margin,76,1.4548694579989387,9.092934112493367,scenario_stress,configs/scenario_stress.yaml
0.06875,0.05625,0.06875,0.7900319930879481,0.2099680069120519,2.472017396412327,0.006644259142827162,0.004905444814342852,-0.42516293887692946,0.0,1.0,0.96875,0.3,0.49375,0.50625,rollout_joint,76,35.48350727700017,221.77192048125107,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.8176758299210036,0.18232417007899643,2.452768410661242,0.003759357705774849,0.0027206033121720207,-0.4869684286355332,0.0,1.0,0.925,0.2375,0.4375,0.5625,periodic,77,1.2364949849998084,7.728093656248802,scenario_stress,configs/scenario_stress.yaml
0.075,0.075,0.075,0.7712028762770662,0.22879712372293382,2.460033706919974,0.001383196761275718,-0.007885855242095742,-0.45517306505844635,0.0,1.0,0.99375,0.1,0.4625,0.5375,security_risk,77,1.2865483879995736,8.040927424997335,scenario_stress,configs/scenario_stress.yaml
0.11875,0.10625,0.11875,0.5557136659351313,0.4442863340648687,2.4414735865411026,0.0030397178558192227,-0.0018487017811209857,-2.0207095057803572,0.0,1.0,0.98125,0.18125,0.44375,0.55625,security_margin,77,1.2860486090012273,8.03780380625767,scenario_stress,configs/scenario_stress.yaml
0.075,0.06875,0.075,0.8156938611411102,0.1843061388588898,2.451730000404395,0.009559877462042626,0.006788902415670641,-0.4296511881322072,0.0,1.0,0.9125,0.2125,0.4625,0.5375,rollout_joint,77,34.38161313300043,214.88508208125268,scenario_stress,configs/scenario_stress.yaml
0.11875,0.1125,0.11875,0.816843610256106,0.18315638974389387,2.472744131834686,0.002185994038313659,-0.0018473976410707416,-0.47433583973837024,0.0,1.0,0.9375,0.2,0.49375,0.50625,periodic,78,1.3703511060011806,8.564694412507379,scenario_stress,configs/scenario_stress.yaml
